toSD	0	1	0	1	0	0	1
toSD	1	1	0	5	1	0	1
toSD	0.5	1	0	20	5000000	-1	1
toSD	-1.5	1	0	2	1,5000000	0	-1
toSD	-2.5	1	0	10	2,5000000	0	-1
toSD	9.99	1	0	1	10	1	1
toSD	99.5	1	0	5	99,5000000	1	1
toSD	9999999.9999999	1	0	20	9999999,9999999	6	1
toSD	123456.7891011	1	0	2	130000	5	1
toSD	1e21	1	0	10	1	21	1
toSD	1e100	1	0	1	100	100	1
toSD	99999999999999999999.5	1	0	5	1000000	20	1
toSD	0.99999999999999999999	1	0	20	9999999,9999999,9999990	-1	1
toSD	-Infinity	1	0	2		NaN	-1
toSD	-0	1	1	10	0	0	-1
toSD	0.5	1	1	1	5000000	-1	1
toSD	1.5	1	1	5	1,5000000	0	1
toSD	2.5	1	1	20	2,5000000	0	1
toSD	-0.1	1	1	2	1000000	-1	-1
toSD	-9.99	1	1	10	9,9900000	0	-1
toSD	9999999.9999999	1	1	1	9000000	6	1
toSD	0.0000001	1	1	5	1	-7	1
toSD	-123456.7891011	1	1	20	123456,7891011	5	-1
toSD	5e-324	1	1	2	500000	-324	1
toSD	0.000000000123456789	1	1	10	12345,6789000	-10	1
toSD	0.99999999999999999999	1	1	1	9000000	-1	1
toSD	Infinity	1	1	5		NaN	1
toSD	0	1	2	20	0	0	1
toSD	-1	1	2	2	1	0	-1
toSD	-0.5	1	2	10	5000000	-1	-1
toSD	2.5	1	2	1	3	0	1
toSD	0.1	1	2	5	1000000	-1	1
toSD	9.99	1	2	20	9,9900000	0	1
toSD	-99.5	1	2	2	99	1	-1
toSD	10000000	1	2	10	1	7	1
toSD	-123456.7891011	1	2	1	100000	5	-1
toSD	1e-21	1	2	5	1	-21	1
toSD	1e100	1	2	20	100	100	1
toSD	-99999999999999999999.5	1	2	2	990000	19	-1
toSD	NaN	1	2	10		NaN	NaN
toSD	0	1	3	1	0	0	1
toSD	1	1	3	5	1	0	1
toSD	0.5	1	3	20	5000000	-1	1
toSD	-1.5	1	3	2	1,5000000	0	-1
toSD	-2.5	1	3	10	2,5000000	0	-1
toSD	9.99	1	3	1	9	0	1
toSD	99.5	1	3	5	99,5000000	1	1
toSD	9999999.9999999	1	3	20	9999999,9999999	6	1
toSD	123456.7891011	1	3	2	120000	5	1
toSD	1e21	1	3	10	1	21	1
toSD	1e100	1	3	1	100	100	1
toSD	99999999999999999999.5	1	3	5	999990	19	1
toSD	0.99999999999999999999	1	3	20	9999999,9999999,9999990	-1	1
toSD	-Infinity	1	3	2		NaN	-1
toSD	-0	1	4	10	0	0	-1
toSD	0.5	1	4	1	5000000	-1	1
toSD	1.5	1	4	5	1,5000000	0	1
toSD	2.5	1	4	20	2,5000000	0	1
toSD	-0.1	1	4	2	1000000	-1	-1
toSD	-9.99	1	4	10	9,9900000	0	-1
toSD	9999999.9999999	1	4	1	1	7	1
toSD	0.0000001	1	4	5	1	-7	1
toSD	-123456.7891011	1	4	20	123456,7891011	5	-1
toSD	5e-324	1	4	2	500000	-324	1
toSD	0.000000000123456789	1	4	10	12345,6789000	-10	1
toSD	0.99999999999999999999	1	4	1	1	0	1
toSD	Infinity	1	4	5		NaN	1
toSD	0	1	5	20	0	0	1
toSD	-1	1	5	2	1	0	-1
toSD	-0.5	1	5	10	5000000	-1	-1
toSD	2.5	1	5	1	2	0	1
toSD	0.1	1	5	5	1000000	-1	1
toSD	9.99	1	5	20	9,9900000	0	1
toSD	-99.5	1	5	2	99	1	-1
toSD	10000000	1	5	10	1	7	1
toSD	-123456.7891011	1	5	1	100000	5	-1
toSD	1e-21	1	5	5	1	-21	1
toSD	1e100	1	5	20	100	100	1
toSD	-99999999999999999999.5	1	5	2	1000000	20	-1
toSD	NaN	1	5	10		NaN	NaN
toSD	0	1	6	1	0	0	1
toSD	1	1	6	5	1	0	1
toSD	0.5	1	6	20	5000000	-1	1
toSD	-1.5	1	6	2	1,5000000	0	-1
toSD	-2.5	1	6	10	2,5000000	0	-1
toSD	9.99	1	6	1	10	1	1
toSD	99.5	1	6	5	99,5000000	1	1
toSD	9999999.9999999	1	6	20	9999999,9999999	6	1
toSD	123456.7891011	1	6	2	120000	5	1
toSD	1e21	1	6	10	1	21	1
toSD	1e100	1	6	1	100	100	1
toSD	99999999999999999999.5	1	6	5	1000000	20	1
toSD	0.99999999999999999999	1	6	20	9999999,9999999,9999990	-1	1
toSD	-Infinity	1	6	2		NaN	-1
toSD	-0	1	7	10	0	0	-1
toSD	0.5	1	7	1	5000000	-1	1
toSD	1.5	1	7	5	1,5000000	0	1
