toDP	0	1	0	0	0	0	1
toDP	0	1	0	1	0	0	1
toDP	0	1	0	2	0	0	1
toDP	0	1	0	5	0	0	1
toDP	0	1	0	10	0	0	1
toDP	-0	1	0	0	0	0	-1
toDP	-0	1	0	1	0	0	-1
toDP	-0	1	0	2	0	0	-1
toDP	-0	1	0	5	0	0	-1
toDP	-0	1	0	10	0	0	-1
toDP	1	1	0	0	1	0	1
toDP	1	1	0	1	1	0	1
toDP	1	1	0	2	1	0	1
toDP	1	1	0	5	1	0	1
toDP	1	1	0	10	1	0	1
toDP	-1	1	0	0	1	0	-1
toDP	-1	1	0	1	1	0	-1
toDP	-1	1	0	2	1	0	-1
toDP	-1	1	0	5	1	0	-1
toDP	-1	1	0	10	1	0	-1
toDP	0.5	1	0	0	1	0	1
toDP	0.5	1	0	1	5000000	-1	1
toDP	0.5	1	0	2	5000000	-1	1
toDP	0.5	1	0	5	5000000	-1	1
toDP	0.5	1	0	10	5000000	-1	1
toDP	-0.5	1	0	0	1	0	-1
toDP	-0.5	1	0	1	5000000	-1	-1
toDP	-0.5	1	0	2	5000000	-1	-1
toDP	-0.5	1	0	5	5000000	-1	-1
toDP	-0.5	1	0	10	5000000	-1	-1
toDP	1.5	1	0	0	2	0	1
toDP	1.5	1	0	1	1,5000000	0	1
toDP	1.5	1	0	2	1,5000000	0	1
toDP	1.5	1	0	5	1,5000000	0	1
toDP	1.5	1	0	10	1,5000000	0	1
toDP	-1.5	1	0	0	2	0	-1
toDP	-1.5	1	0	1	1,5000000	0	-1
toDP	-1.5	1	0	2	1,5000000	0	-1
toDP	-1.5	1	0	5	1,5000000	0	-1
toDP	-1.5	1	0	10	1,5000000	0	-1
toDP	2.5	1	0	0	3	0	1
toDP	2.5	1	0	1	2,5000000	0	1
toDP	2.5	1	0	2	2,5000000	0	1
toDP	2.5	1	0	5	2,5000000	0	1
toDP	2.5	1	0	10	2,5000000	0	1
toDP	-2.5	1	0	0	3	0	-1
toDP	-2.5	1	0	1	2,5000000	0	-1
toDP	-2.5	1	0	2	2,5000000	0	-1
toDP	-2.5	1	0	5	2,5000000	0	-1
toDP	-2.5	1	0	10	2,5000000	0	-1
toDP	0.1	1	0	0	1	0	1
toDP	0.1	1	0	1	1000000	-1	1
toDP	0.1	1	0	2	1000000	-1	1
toDP	0.1	1	0	5	1000000	-1	1
toDP	0.1	1	0	10	1000000	-1	1
toDP	-0.1	1	0	0	1	0	-1
toDP	-0.1	1	0	1	1000000	-1	-1
toDP	-0.1	1	0	2	1000000	-1	-1
toDP	-0.1	1	0	5	1000000	-1	-1
toDP	-0.1	1	0	10	1000000	-1	-1
toDP	9.99	1	0	0	10	1	1
toDP	9.99	1	0	1	10	1	1
toDP	9.99	1	0	2	9,9900000	0	1
toDP	9.99	1	0	5	9,9900000	0	1
toDP	9.99	1	0	10	9,9900000	0	1
toDP	-9.99	1	0	0	10	1	-1
toDP	-9.99	1	0	1	10	1	-1
toDP	-9.99	1	0	2	9,9900000	0	-1
toDP	-9.99	1	0	5	9,9900000	0	-1
toDP	-9.99	1	0	10	9,9900000	0	-1
toDP	99.5	1	0	0	100	2	1
toDP	99.5	1	0	1	99,5000000	1	1
toDP	99.5	1	0	2	99,5000000	1	1
toDP	99.5	1	0	5	99,5000000	1	1
toDP	99.5	1	0	10	99,5000000	1	1
toDP	-99.5	1	0	0	100	2	-1
toDP	-99.5	1	0	1	99,5000000	1	-1
toDP	-99.5	1	0	2	99,5000000	1	-1
toDP	-99.5	1	0	5	99,5000000	1	-1
toDP	-99.5	1	0	10	99,5000000	1	-1
toDP	9999999.9999999	1	0	0	1	7	1
toDP	9999999.9999999	1	0	1	1	7	1
toDP	9999999.9999999	1	0	2	1	7	1
toDP	9999999.9999999	1	0	5	1	7	1
toDP	9999999.9999999	1	0	10	9999999,9999999	6	1
toDP	10000000	1	0	0	1	7	1
toDP	10000000	1	0	1	1	7	1
toDP	10000000	1	0	2	1	7	1
toDP	10000000	1	0	5	1	7	1
toDP	10000000	1	0	10	1	7	1
toDP	0.0000001	1	0	0	1	0	1
toDP	0.0000001	1	0	1	1000000	-1	1
toDP	0.0000001	1	0	2	100000	-2	1
toDP	0.0000001	1	0	5	100	-5	1
toDP	0.0000001	1	0	10	1	-7	1
toDP	123456.7891011	1	0	0	123457	5	1
toDP	123456.7891011	1	0	1	123456,8000000	5	1
toDP	123456.7891011	1	0	2	123456,7900000	5	1
toDP	123456.7891011	1	0	5	123456,7891100	5	1
toDP	123456.7891011	1	0	10	123456,7891011	5	1
toDP	-123456.7891011	1	0	0	123457	5	-1
toDP	-123456.7891011	1	0	1	123456,8000000	5	-1
toDP	-123456.7891011	1	0	2	123456,7900000	5	-1
toDP	-123456.7891011	1	0	5	123456,7891100	5	-1
toDP	-123456.7891011	1	0	10	123456,7891011	5	-1
toDP	1e21	1	0	0	1	21	1
toDP	1e21	1	0	1	1	21	1
toDP	1e21	1	0	2	1	21	1
toDP	1e21	1	0	5	1	21	1
toDP	1e21	1	0	10	1	21	1
toDP	1e-21	1	0	0	1	0	1
toDP	1e-21	1	0	1	1000000	-1	1
toDP	1e-21	1	0	2	100000	-2	1
toDP	1e-21	1	0	5	100	-5	1
