0	1	4	0
-0	1	4	-0
1	1	4	0.8
-1	1	4	-0.8
0.5	1	4	0.5
-0.5	1	4	-0.5
0.1	1	4	0.1
-0.1	1	4	-0.1
0.9999999	1	4	0.8
-0.9999999	1	4	-0.8
1e-7	1	4	0.0000001
0.7071067811865476	1	4	0.6
NaN	1	4	NaN
Infinity	1	4	2
-Infinity	1	4	-2
2	1	4	1
-2	1	4	-1
0	5	0	0
-0	5	0	-0
1	5	0	0.7854
-1	5	0	-0.7854
0.5	5	0	0.46365
-0.5	5	0	-0.46365
0.1	5	0	0.099669
-0.1	5	0	-0.099669
0.9999999	5	0	0.7854
-0.9999999	5	0	-0.7854
1e-7	5	0	0.0000001
0.7071067811865476	5	0	0.61548
NaN	5	0	NaN
Infinity	5	0	1.5708
-Infinity	5	0	-1.5708
2	5	0	1.1072
-2	5	0	-1.1072
0	5	3	0
-0	5	3	-0
1	5	3	0.78539
-1	5	3	-0.78539
0.5	5	3	0.46364
-0.5	5	3	-0.46365
0.1	5	3	0.099668
-0.1	5	3	-0.099669
0.9999999	5	3	0.78539
-0.9999999	5	3	-0.7854
1e-7	5	3	0.000000099999
0.7071067811865476	5	3	0.61547
NaN	5	3	NaN
Infinity	5	3	1.5707
-Infinity	5	3	-1.5707
2	5	3	1.1071
-2	5	3	-1.1072
0	20	4	0
-0	20	4	-0
1	20	4	0.78539816339744830962
-1	20	4	-0.78539816339744830962
0.5	20	4	0.46364760900080611621
-0.5	20	4	-0.46364760900080611621
0.1	20	4	0.099668652491162027378
-0.1	20	4	-0.099668652491162027378
0.9999999	20	4	0.78539811339744580962
-0.9999999	20	4	-0.78539811339744580962
1e-7	20	4	0.000000099999999999999666667
0.7071067811865476	20	4	0.61547970867038739147
NaN	20	4	NaN
Infinity	20	4	1.5707963267948966192
-Infinity	20	4	-1.5707963267948966192
2	20	4	1.107148717794090503
-2	20	4	-1.107148717794090503
0	20	6	0
-0	20	6	-0
1	20	6	0.78539816339744830962
-1	20	6	-0.78539816339744830962
0.5	20	6	0.46364760900080611621
-0.5	20	6	-0.46364760900080611621
0.1	20	6	0.099668652491162027378
-0.1	20	6	-0.099668652491162027378
0.9999999	20	6	0.78539811339744580962
-0.9999999	20	6	-0.78539811339744580962
1e-7	20	6	0.000000099999999999999666667
0.7071067811865476	20	6	0.61547970867038739147
NaN	20	6	NaN
Infinity	20	6	1.5707963267948966192
-Infinity	20	6	-1.5707963267948966192
2	20	6	1.107148717794090503
-2	20	6	-1.107148717794090503
0	40	1	0
-0	40	1	-0
1	40	1	0.7853981633974483096156608458198757210492
-1	40	1	-0.7853981633974483096156608458198757210492
0.5	40	1	0.4636476090008061162142562314612144020285
-0.5	40	1	-0.4636476090008061162142562314612144020285
0.1	40	1	0.09966865249116202737844611987802059024327
-0.1	40	1	-0.09966865249116202737844611987802059024327
0.9999999	40	1	0.7853981133974458096155775124865423879659
-0.9999999	40	1	-0.7853981133974458096155775124865423879659
1e-7	40	1	0.00000009999999999999966666666666666866666666666
0.7071067811865476	40	1	0.6154797086703873914669016810540925322077
NaN	40	1	NaN
Infinity	40	1	1.570796326794896619231321691639751442098
-Infinity	40	1	-1.570796326794896619231321691639751442098
2	40	1	1.10714871779409050301706546017853704007
-2	40	1	-1.10714871779409050301706546017853704007
