0	1	4	0
-0	1	4	-0
1	1	4	2
-1	1	4	-2
0.5	1	4	0.5
-0.5	1	4	-0.5
2	1	4	-2
3	1	4	-0.1
10	1	4	0.6
0.1	1	4	0.1
1e-7	1	4	0.0000001
123456.789	1	4	-20
3.141592653589793	1	4	-0.0000000000000002
1.5707963267948966	1	4	200000
NaN	1	4	NaN
Infinity	1	4	NaN
-Infinity	1	4	NaN
0.0001	1	4	0.0001
7	1	4	0.9
-7	1	4	-0.9
0	5	0	0
-0	5	0	-0
1	5	0	1.5575
-1	5	0	-1.5575
0.5	5	0	0.54631
-0.5	5	0	-0.54631
2	5	0	-2.1851
3	5	0	-0.14255
10	5	0	0.64837
0.1	5	0	0.10034
1e-7	5	0	0.00000010001
123456.789	5	0	-19.327
3.141592653589793	5	0	-0.00000000000000023847
1.5707963267948966	5	0	22361000
NaN	5	0	NaN
Infinity	5	0	NaN
-Infinity	5	0	NaN
0.0001	5	0	0.00010001
7	5	0	0.87145
-7	5	0	-0.87145
0	5	3	0
-0	5	3	-0
1	5	3	1.5574
-1	5	3	-1.5575
0.5	5	3	0.5463
-0.5	5	3	-0.54631
2	5	3	-2.1851
3	5	3	-0.14255
10	5	3	0.64836
0.1	5	3	0.10033
1e-7	5	3	0.0000001
123456.789	5	3	-19.327
3.141592653589793	5	3	-0.00000000000000023847
1.5707963267948966	5	3	22360000
NaN	5	3	NaN
Infinity	5	3	NaN
-Infinity	5	3	NaN
0.0001	5	3	0.0001
7	5	3	0.87144
-7	5	3	-0.87145
0	20	4	0
-0	20	4	-0
1	20	4	1.5574077246549022305
-1	20	4	-1.5574077246549022305
0.5	20	4	0.54630248984379051326
-0.5	20	4	-0.54630248984379051326
2	20	4	-2.1850398632615189916
3	20	4	-0.1425465430742778053
10	20	4	0.64836082745908667126
0.1	20	4	0.10033467208545054506
1e-7	20	4	0.00000010000000000000033333
123456.789	20	4	-19.326787944829067684
3.141592653589793	20	4	-0.00000000000000023846264338327950288
1.5707963267948966	20	4	707106781186547.5244
NaN	20	4	NaN
Infinity	20	4	NaN
-Infinity	20	4	NaN
0.0001	20	4	0.00010000000033333333467
7	20	4	0.87144798272431873646
-7	20	4	-0.87144798272431873646
0	20	6	0
-0	20	6	-0
1	20	6	1.5574077246549022305
-1	20	6	-1.5574077246549022305
0.5	20	6	0.54630248984379051326
-0.5	20	6	-0.54630248984379051326
2	20	6	-2.1850398632615189916
3	20	6	-0.1425465430742778053
10	20	6	0.64836082745908667126
0.1	20	6	0.10033467208545054506
1e-7	20	6	0.00000010000000000000033333
123456.789	20	6	-19.326787944829067684
3.141592653589793	20	6	-0.00000000000000023846264338327950288
1.5707963267948966	20	6	707106781186547.5244
NaN	20	6	NaN
Infinity	20	6	NaN
-Infinity	20	6	NaN
0.0001	20	6	0.00010000000033333333467
7	20	6	0.87144798272431873646
-7	20	6	-0.87144798272431873646
0	40	1	0
-0	40	1	-0
1	40	1	1.557407724654902230506974807458360173087
-1	40	1	-1.557407724654902230506974807458360173087
0.5	40	1	0.5463024898437905132551794657802853832975
-0.5	40	1	-0.5463024898437905132551794657802853832975
2	40	1	-2.185039863261518991643306102313682543432
3	40	1	-0.142546543074277805295635410533913493226
10	40	1	0.6483608274590866712591249330098086768168
0.1	40	1	0.100334672085450545058080045781111536819
1e-7	40	1	0.0000001000000000000003333333333333346666666666
123456.789	40	1	-19.32678794482906768369753891156663575005
3.141592653589793	40	1	-0.0000000000000002384626433832795028841971693993796258352
1.5707963267948966	40	1	51998506188720270.03116646908818895475624
NaN	40	1	NaN
Infinity	40	1	NaN
-Infinity	40	1	NaN
0.0001	40	1	0.0001000000003333333346666666720634920853615
7	40	1	0.8714479827243187364564508896003135663222
-7	40	1	-0.8714479827243187364564508896003135663222
